CC(=CCc1c(c2c(=O)c(coc2c3c1OC(C=C3)(C)C)c4ccc(c(c4)O)O)O)C
c1ccc(cc1)C(=O)Nc2ccc(cc2)[Sb](=O)(O)O
c1cc-2c(cc1[N+](=O)[O-])C(=O)c3ccc4c5ccc6c7c5c(ccc7-c8ccc(cc8C6=O)[N+](=O)[O-])c9c4c3c2cc9
CCCC(c1cc(c(cc1C)O)C(C)(C)C)c2cc(c(cc2C)O)C(C)(C)C
c1ccc(cc1)c2c(c(c3c(c2c4ccccc4)C(=O)OC35c6ccc(cc6Oc7c5ccc(c7)O)O)c8ccccc8)c9ccccc9
c1cc2c(cc1O)Oc3cc(ccc3C2c4c(c(c(c(c4Br)Br)Br)Br)C(=O)O)O
c1cc(c(c2c1c(c-3ccc(=O)c(c3o2)O)CCC(=O)O)O)O
c1ccc2c(c1)nc(s2)SCC(=O)c3c([n+]4c5ccccc5sc4s3)O
c1cc(ccc1c2cc(=O)c3c(cc(cc3o2)O)O)O
c1cc(ccc1C(=C2CCN(CC2)CCN3C(=O)C4C=CC=CC4=NC3=S)c5ccc(cc5)F)F
c1cc(c(cc1CNC(=N)NC(=O)c2c(nc(c(n2)Cl)N)N)Cl)Cl
CC[N+](CC)(CC)CCOc1cccc(c1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC
c1c(c(cc(c1O)O)O)CC(C(=O)O)N
c1cc(c(cc1/C=C\c2cc(cc(=O)o2)O)O)O
C(C(=O)N)I
c1c(cc(c(c1O)O)O)c2c(c(=O)c3c(cc(cc3o2)O)O)O
c1c(cc(c(c1O)O)O)c2c(c(=O)c3c(cc(cc3o2)O)O)O
c1c(cc(c(c1O)O)O)c2c(c(=O)c3c(cc(cc3o2)O)O)O
CCCCCCCC/C=C\CCCCCCCC(=O)NCCc1ccc(c(c1)O)O
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)O)O)O)O
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)O)O)O)O
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)O)O)O)O
c1cc(ccc1c2c(c3ccc(cc3s2)O)C(=O)c4ccc(cc4)OCCN5CCCCC5)O
[NH3+][Ru-9]([NH3+])([NH3+])([NH3+])([NH3+])O[Ru-4]([NH3+])([NH3+])([NH3+])([NH3+])O[Ru-9]([NH3+])([NH3+])([NH3+])([NH3+])[NH3+]
Cc1c(c(c(c(c1O)C(=O)C)O)Cc2c(c3c(c(c2O)C(=O)/C=C\c4ccccc4)OC(C=C3)(C)C)O)O
COc1cc(cc(c1OC)OC)Cc2cnc(nc2N)N
c1cc(ccc1NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(cc2)Cl)Cl
c1cc(c(cc1c2cc(=O)c3c(cc(cc3o2)O)O)O)O
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)O)O)O)O.O.O
c1cc(ccc1c2c(c(=O)c3cc(ccc3o2)O)O)O
c1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3O)O)O
CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O
CC1=NCCc2c1[nH]c3c2ccc(c3)O
c1cc(c(cc1c2c(c(=O)c3ccc(cc3o2)O)O)O)O
CC(=CCC\C(=C\COc1c2ccc(=O)oc2cc3c1cco3)\C)C
c1cc(c(c2c1C3=C4C=C(C(=O)C=C4CC3(CO2)O)O)O)O
c1ccc(cc1)CCCNC(=O)/C(=C/c2ccc(c(c2)O)O)/C#N
c1ccc(cc1)N2CN(C(=O)C23CCN(CC3)CCCC(=O)c4ccc(cc4)F)Cc5cccc(c5)F
CC(C)(Cc1c[nH]c2c1cc(cc2)Cl)NCCOc3ccccc3OCC4CC4
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1ccc(cc1)O
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)O)O)O)O
c1cc(ccc1c2cc(=O)c3c(cc(cc3o2)O)O)O
c1cc(ccc1CCSC(=N)N)OCc2ccc(cc2)[N+](=O)[O-]
c1cc2c(cc1I)\C(=C\c3cc(c(c(c3)Br)O)Br)\C(=O)N2
c1ccc2c(c1)-c3c(c4cc(ccc4[nH]3)Br)CC(=O)N2
CCCc1c(nn(c1c2ccc(cc2)O)c3ccc(cc3)O)c4ccc(cc4)O
c1ccc(cc1)C2=CCN(CC2)CCCCc3c[nH]c4c3cc(cc4)O
Cc1c(c(c(c(c1O)C(=O)C)O)Cc2c(c3c(c(c2O)C(=O)/C=C\c4ccccc4)OC(C=C3)(C)C)O)O
c1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3O)O)O
c1ccc2c(c1)ccc(n2)COc3cccc(c3)Nc4ccccc4C(=O)O
c1ccc(c(c1)/C=N\NC(=O)c2ccccc2O)O
CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O
N.N.N.N.NNNNN.NNNNN.O.O.Cl.Cl.Cl.Cl.Cl.Cl.[Ru].[Ru].[Ru]
Cc1ccc(o1)c2nnn(n2)CC(=O)N(c3cccc(c3)F)C(c4ccco4)C(=O)NC5CCCC5
Cc1ccccc1OCC(=O)Nc2ccc(cc2)S(=O)(=O)Nc3cc(nc(n3)OC)OC
Cc1ccc(cc1)S(=O)(=O)CCC(=O)c2ccc(cc2O)O
c1ccc2c(c1)c(c(s2)C(=O)Oc3cccc(c3)n4cnnn4)Cl
Cc1ccc2c(c1)cc(c(n2)O)CN(CCc3ccccc3)C(c4nnnn4Cc5ccco5)C(C)C
c1ccc(cc1)Cn2c(nnn2)C(c3cc4cc5c(cc4nc3O)OCO5)N6CCCc7c6cccc7
COc1ccc(cc1)NC(=O)Cn2nc(nn2)c3ccccc3NC(=O)c4ccco4
CCCCCCNC(=O)c1c(c2ccccc2nc1O)O
CC(C)COC(=O)c1c(snn1)NC(=O)Nc2ccccc2
c1ccc(cc1)COC(=O)CSc2nc3c(c4cc(ccc4[nH]3)F)nn2
Cc1ccc2c(c1)cc(c(n2)SCC(=O)NCc3ccco3)C#N
c1ccc2cc(c(cc2c1)c3nnc(n3Cc4ccco4)SCC(=O)c5ccc(cc5)F)O
COc1ccc(cc1)C(=O)CSc2nnc(n2Cc3ccco3)c4cc5ccccc5cc4O
COc1ccc(cc1)Cc2nnc(s2)NC(=O)Cc3cccs3
CC1Cc2ccccc2N1C(=O)CSc3nnc(s3)NC(=O)Cc4cccs4
c1ccc2c(c1)CCN2C(=O)CSc3nnc(o3)Cc4csc(n4)Nc5cccc(c5)Cl
CS(=O)(=O)c1c(c2c(cc(nc2s1)c3cccs3)c4ccccc4)N
c1ccc(cc1)COc2ccc(cc2)OC(=O)CSc3nnc(o3)c4ccccc4O
Cc1ccc(cc1)c2nnn(n2)CC(=O)Nc3ccc(cc3)S(=O)(=O)N4CCC(CC4)C
c1ccc(cc1)C(=O)Cn2c3ccsc3cc2C(=O)N4CCc5ccccc5C4
c1cc2c(cc1S(=O)(=O)N3CCC(CC3)NC(=O)NC4CCCCC4)OCCO2
COc1ccc(cc1)c2nnc(o2)SCC(=O)Nc3cccc(c3)Cl
COc1ccccc1NC(=O)Cn2nc(nn2)c3ccccc3NC(=O)c4cccs4
c1ccc(cc1)c2nnc(s2)NC(=O)CN3CCN(CC3)c4ccc(cc4)F
c1ccc2c(c1)C(=C(C2=O)C3=Nc4ccccc4C3=O)O
Cc1ccc(cc1)C(=O)Oc2cc(n(n2)S(=O)(=O)c3ccc(cc3)OC)N
CCOC(=O)c1cc2c(n1CC(=O)N3c4ccccc4CC3C)ccs2
COc1ccc2c(c1)cc3c(c(sc3n2)C(=O)NCc4cccs4)N
c1cc(oc1)C(=O)Nc2ccc(cc2)C(=O)OCC(=O)c3cccs3
c1ccc(cc1)NCc2nnc(o2)SCC(=O)N3CCc4c3cccc4
COc1ccc(cc1OC)Cc2nnc(s2)NC(=O)Cc3cccs3
c1ccc(cc1)OCCCC(=O)Nc2nnc(s2)C3CCCO3
Cc1ccc(cc1)OCCCC(=O)Nc2ccc(cc2)S(=O)(=O)Nc3cc(on3)C
c1ccc(cc1)NCc2ccc(c3c2cccn3)O
c1cc2c(ccc(c2nc1)O)CNc3ccc(cc3)F
Cc1ccc(cc1)S(=O)(=O)Nc2ccc3c(c2)sc(n3)N
c1cc2c(cc1S(=O)(=O)c3ccc4c(c3)sc(n4)N)sc(n2)N
c1ccc2c(c1)nc(s2)NC(=O)CSc3nnc(o3)CNc4ccc(cc4)Cl
c1ccc(cc1)C2CCc3c(sc(n3)N)C2
COc1ccc(cc1)S(=O)(=O)NCCSCc2ccco2
